index,camera_time,body_time,requested_angle,wheel_angle,wheel_read_angle,applied_steer,speed_m_s,throttle,brake
128,5.159999884665012,5.1599999999946435,0.2745723517866821,0.21370142442256784,0.21485785918308176,0.033055055886507034,1.9737858888333184,0.337868332862854,0.0
129,5.199999883770943,5.19999999999455,0.27144811574024325,0.21819406619548418,0.21370142442256784,0.03287714347243309,1.973786764734678,0.3378642201423645,0.0
130,5.239999882876873,5.239999999994457,0.26815242724584765,0.21944516111697465,0.21819406619548418,0.03356831893324852,1.9737786154633525,0.3378639817237854,0.0
131,5.279999881982803,5.279999999994364,0.2646873679309861,0.21351658516350264,0.21944516111697465,0.03376079350709915,1.9737705676709547,0.3378664255142212,0.0
132,5.319999881088734,5.319999999994271,0.26105512640138984,0.20365585739409497,0.21351658516350264,0.03284870460629463,1.9737839035058862,0.3378688395023346,0.0
133,5.359999880194664,5.359999999994177,0.25725799685866024,0.20206756920946867,0.20365585739409497,0.03133166953921318,1.9738023660344437,0.33786481618881226,0.0
134,5.399999879300594,5.399999999994084,0.25329837765120194,0.20834030274017878,0.20206756920946867,0.031087318435311317,1.9738043124415772,0.33785930275917053,0.0
135,5.439999878406525,5.439999999993991,0.24917876975937456,0.21012492381205597,0.20834030274017878,0.03205235302448273,1.9737857621845103,0.3378587067127228,0.0
136,5.479999877512455,5.479999999993898,0.24490177521581952,0.2022135605294842,0.21012492381205597,0.03232691064476967,1.973779925328405,0.3378642797470093,0.0
137,5.519999876618385,5.5199999999938045,0.24047009546196121,0.18914511390506678,0.2022135605294842,0.031109778210520744,1.9737925005309764,0.33786600828170776,0.0
138,5.559999875724316,5.559999999993711,0.23588652964171805,0.18706377055311085,0.18914511390506678,0.029099248349666595,1.9738176760524484,0.3378622531890869,0.0
139,5.599999874830246,5.599999999993618,0.2311539728335036,0.19523667919591056,0.18706377055311085,0.0287790410220623,1.9738138481136285,0.33785468339920044,0.0
140,5.639999873936176,5.639999999993525,0.22627541422163255,0.1976313056920313,0.19523667919591056,0.030036412179470062,1.9737976436981879,0.33785584568977356,0.0
141,5.679999873042107,5.679999999993432,0.22125393520828837,0.1876846791014927,0.1976313056920313,0.030404815450310707,1.9737862554406855,0.33786070346832275,0.0
142,5.719999872148037,5.719999999993338,0.2160927074672431,0.17124567125414836,0.1876846791014927,0.02887456677854061,1.9737956549684927,0.33786413073539734,0.0
143,5.759999871253967,5.759999999993245,0.21079499094056073,0.16861573120724346,0.17124567125414836,0.02634548768401146,1.9738237806492815,0.3378612995147705,0.0
144,5.799999870359898,5.799999999993152,0.20536413177954752,0.17875552621395469,0.16861573120724346,0.02594088204205036,1.9738226870403992,0.3378528654575348,0.0
145,5.839999869465828,5.839999999993059,0.1998035602312515,0.18181944834062935,0.17875552621395469,0.027500851079821587,1.9738017467281634,0.33785319328308105,0.0
146,5.879999868571758,5.8799999999929655,0.19411678847184424,0.16985820464992074,0.18181944834062935,0.027972223237156868,1.9737947816807904,0.33785948157310486,0.0
147,5.919999867677689,5.919999999992872,0.1883074083882561,0.14999804287855767,0.16985820464992074,0.02613203227519989,1.9738119717874743,0.337861567735672,0.0
148,5.959999866783619,5.959999999992779,0.18237908930946234,0.1467780329473687,0.14999804287855767,0.023076621815562248,1.9738400300993906,0.3378564119338989,0.0
149,5.999999865889549,5.999999999992686,0.1763355756888574,0.1588757031796927,0.1467780329473687,0.02258123643696308,1.9738428931475507,0.3378479778766632,0.0
150,6.03999986499548,6.039999999992593,0.17018068473917686,0.1626362069627258,0.1588757031796927,0.024442415684461594,1.9738137507863776,0.33784714341163635,0.0
151,6.07999986410141,6.079999999992499,0.16391830402146484,0.14875114667923373,0.1626362069627258,0.025020955130457878,1.973803167092137,0.33785587549209595,0.0
152,6.11999986320734,6.119999999992406,0.1575523889896069,0.12553234800645865,0.14875114667923373,0.02288479171693325,1.973820144183757,0.33785906434059143,0.0
153,6.159999862313271,6.159999999992313,0.1510869604919801,0.12169810147361992,0.12553234800645865,0.019312668591737747,1.9738443478701166,0.33785396814346313,0.0
154,6.199999861419201,6.19999999999222,0.1445261022317997,0.13567637743246244,0.12169810147361992,0.018722785636782646,1.973846183110054,0.33784669637680054,0.0
155,6.239999860525131,6.2399999999921265,0.1378739581877644,0.14012018657714453,0.13567637743246244,0.020873289555311203,1.9738203987854874,0.33784615993499756,0.0
156,6.2799998596310616,6.279999999992033,0.1311347299966305,0.12444931436674794,0.14012018657714453,0.021556951105594635,1.9738072748371898,0.33785387873649597,0.0
157,6.319999858736992,6.31999999999194,0.1243126742993679,0.09803670317267382,0.12444931436674794,0.01914604753255844,1.9738258066858443,0.33785781264305115,0.0
158,6.359999857842922,6.359999999991847,0.11741210005257502,0.09359071572996286,0.09803670317267382,0.015082569792866707,1.9738444323027626,0.33785226941108704,0.0
159,6.3999998569488525,6.399999999991754,0.11043736580684865,0.10930396062174351,0.09359071572996286,0.014398572035133839,1.9738475309229064,0.33784666657447815,0.0
160,6.439999856054783,6.43999999999166,0.10339287695383087,0.11436739649812648,0.10930396062174351,0.016815993934869766,1.9738232266724691,0.33784574270248413,0.0
161,6.479999855160713,6.479999999991567,0.09628308294366834,0.0971075496201673,0.11436739649812648,0.01759498380124569,1.9738119613439318,0.3378530442714691,0.0
162,6.5199998542666435,6.519999999991474,0.08911247447464518,0.06782728839515484,0.0971075496201673,0.014939622953534126,1.9738259922737373,0.3378564119338989,0.0
163,6.559999853372574,6.559999999991381,0.08188558065676065,0.06282495007724366,0.06782728839515484,0.010434967465698719,1.9738375258540117,0.33785220980644226,0.0
164,6.599999852478504,6.5999999999912875,0.07460696615104713,0.0800070342897056,0.06282495007724366,0.009665376506745815,1.9738414194473783,0.3378487527370453,0.0
165,6.6399998515844345,6.639999999991194,0.06728122828643189,0.0855590722547108,0.0800070342897056,0.012308774515986443,1.9738230383491355,0.3378475606441498,0.0
166,6.679999850690365,6.679999999991101,0.05991299415596578,0.06703961087808676,0.0855590722547108,0.013162934221327305,1.9738125749954447,0.3378530740737915,0.0
167,6.719999849796295,6.719999999991008,0.05250691769425164,0.035526367938497706,0.06703961087808676,0.010313786566257477,1.973826628341035,0.3378562331199646,0.0
168,6.7599998489022255,6.759999999990915,0.0450676767379202,0.030101680574787494,0.035526367938497706,0.005465595051646233,1.973830171304093,0.33785200119018555,0.0
169,6.799999848008156,6.799999999990821,0.0375999700710078,0.04828981593281565,0.030101680574787494,0.004631027579307556,1.9738327926983321,0.337850958108902,0.0
170,6.839999847114086,6.839999999990728,0.030108514457103334,0.054305338767035076,0.04828981593281565,0.007429202552884817,1.973825786886483,0.3378501534461975,0.0
171,6.8799998462200165,6.879999999990635,0.02259804166014015,0.03493210189584093,0.054305338767035076,0.008354667574167252,1.9738145337279283,0.33785226941108704,0.0
172,6.919999845325947,6.919999999990542,0.015073295455711486,0.0021688038787503103,0.03493210189584093,0.005374169442802668,1.973820422057884,0.33785563707351685,0.0
173,6.959999844431877,6.9599999999904485,0.007539028634801202,-0.003426056446440518,0.0021688038787503103,0.00033366214483976364,1.9738106845003263,0.33785387873649597,0.0
174,6.9999998435378075,6.999999999990355,1.8180491466881607e-12,0.015071971104033285,-0.003426056446440518,-0.0005270856199786067,1.9738139327497746,0.33785679936408997,0.0
175,7.039999842643738,7.039999999990262,-0.007539028631166252,0.020880300621926237,0.015071971104033285,0.002318764803931117,1.9738158318710675,0.33785581588745117,0.0
176,7.079999841749668,7.079999999990169,-0.015073295452080113,0.0017140436375249213,0.020880300621926237,0.003212353913113475,1.9738159277949898,0.3378552496433258,0.0
177,7.1199998408555984,7.119999999990076,-0.022598041656514516,-0.02950824275406756,0.0017140436375249213,0.00026369901024736464,1.9738171633066577,0.3378552198410034,0.0
178,7.159999839961529,7.159999999989982,-0.030108514453485596,-0.036504064411344954,-0.02950824275406756,-0.0045397295616567135,1.9737986613260285,0.33785486221313477,0.0
179,7.199999839067459,7.199999999989889,-0.03759997006740037,-0.018934682432287568,-0.036504064411344954,-0.005616009701043367,1.973797522381832,0.3378604054450989,0.0
180,7.239999838173389,7.239999999989796,-0.0450676767343255,-0.03019699094196142,-0.018934682432287568,-0.0029130280017852783,1.9738030461907448,0.33786073327064514,0.0
181,7.27999983727932,7.279999999989703,-0.052506917690671805,-0.03146877668268985,-0.03019699094196142,-0.0046456907875835896,1.9738067411083602,0.3378590941429138,0.0
182,7.31999983638525,7.3199999999896095,-0.059912994152402796,-0.06196789457425246,-0.03146877668268985,-0.004841350484639406,1.973814916978036,0.3378579914569855,0.0
183,7.35999983549118,7.359999999989516,-0.06728122828288842,-0.0664001062102422,-0.06196789457425246,-0.00953352265059948,1.973788783326119,0.3378555178642273,0.0
184,7.399999834597111,7.399999999989423,-0.07460696614752527,-0.04970347876539787,-0.0664001062102422,-0.010215400718152523,1.973788557035622,0.33786335587501526,0.0
185,7.439999833703041,7.43999999998933,-0.08188558065326261,-0.04504925419839116,-0.04970347876539787,-0.0076466891914606094,1.9738013582256277,0.3378634452819824,0.0
186,7.479999832808971,7.479999999989237,-0.0891124744711732,-0.061627683222347004,-0.04504925419839116,-0.006930654402822256,1.9738106436991818,0.3378596007823944,0.0
187,7.519999831914902,7.519999999989143,-0.09628308294022461,-0.08884301911578445,-0.061627683222347004,-0.00948118232190609,1.9737984410025402,0.33785679936408997,0.0
188,7.559999831020832,7.55999999998905,-0.10339287695041754,-0.09330095034220466,-0.08884301911578445,-0.013668157160282135,1.9737699310778938,0.33786046504974365,0.0
189,7.599999830126762,7.599999999988957,-0.11043736580346801,-0.07882990836478883,-0.09330095034220466,-0.01435399241745472,1.9737711073796773,0.3378690183162689,0.0
190,7.639999829232693,7.639999999988864,-0.11741210004922908,-0.07475035152986913,-0.07882990836478883,-0.012127677910029888,1.9737859632829156,0.33786866068840027,0.0
191,7.679999828338623,7.6799999999887705,-0.12431267429605866,-0.08894958946594377,-0.07475035152986913,-0.01150005403906107,1.9737979620911785,0.3378642201423645,0.0
